id,name,domain,tech_op,idx_type,subline_tech_op
210,dma,股票,"[""低位金叉"",""低位"",""死叉"",""上下震荡"",""即将金叉"",""卖出信号"",""下移"",""金叉"",""上移"",""即将死叉"",""多头排列"",""高位死叉"",""高位"",""底背离"",""买入信号"",""二次金叉""]",TECH_LINES,"{""AMA值"":[""走平"",""拐头向下"",""下移"",""拐头向上"",""上移""],""DDD值"":[""走平"",""拐头向下"",""下移"",""拐头向上"",""上移""]}"
211,rsi,股票,"[""低位金叉"",""卖出信号"",""底部钝化"",""短期大于长期"",""拐头向下"",""下移"",""拐头向上"",""三次金叉"",""三线金叉"",""顶背离"",""二次金叉"",""低位"",""死叉"",""低位二次金叉"",""即将金叉"",""金叉"",""顶部钝化"",""上移"",""即将死叉"",""中位金叉"",""二次底背离"",""超买"",""上穿0轴"",""多头排列"",""空头排列"",""高位"",""买入信号"",""底背离"",""二次顶背离"",""超卖""]",TECH_LINES,"{""RSI3值"":[""低位"",""走平"",""拐头向下"",""下移"",""拐头向上"",""高位"",""上移""],""RSI1值"":[""低位"",""走平"",""拐头向下"",""下移"",""拐头向上"",""高位"",""上移""],""RSI2值"":[""低位"",""走平"",""拐头向下"",""下移"",""拐头向上"",""高位"",""上移""]}"
214,wr,股票,"[""低位"",""死叉"",""卖出信号"",""下移"",""金叉"",""上移"",""低位粘合"",""超买"",""粘合"",""高位"",""顶背离"",""买入信号"",""底背离"",""超卖""]",TECH_LINES,"{""wr2值"":[""低位"",""走平"",""拐头向下"",""下移"",""拐头向上"",""高位"",""上移""],""wr1值"":[""低位"",""走平"",""拐头向下"",""下移"",""拐头向上"",""高位"",""上移""]}"
225,boll,股票,"[""回踩中轨"",""下轨以下"",""卖出信号"",""下轨以上"",""走平"",""拐头向下"",""下移"",""中轨以下"",""突破下轨"",""拐头向上"",""二次突破中轨"",""上轨附近 "",""二次跌破下轨"",""跌破上轨"",""开口缩小"",""回踩下轨"",""上轨以下"",""上轨以上"",""喇叭口"",""中轨以上 "",""低位"",""中轨附近 "",""回踩上轨"",""突破上轨"",""开口张开"",""突破中轨"",""上移"",""跌破中轨"",""中轨支撑"",""中轨拐头向上"",""跌破下轨"",""下轨附近 "",""极限宽"",""底背离"",""买入信号""]",TECH_LINES,"{""lower值"":[""走平"",""拐头向下"",""下移"",""拐头向上"",""上移""],""upper值"":[""走平"",""拐头向下"",""下移"",""拐头向上"",""上移""],""mid值"":[""走平"",""拐头向下"",""下移"",""拐头向上"",""上移""]}"
239,dmi,股票,"[""低位金叉"",""低位"",""死叉"",""上穿"",""即将金叉"",""卖出信号"",""多头金叉"",""多头排列"",""金叉"",""买入信号"",""底背离"",""二次金叉"",""上移""]",TECH_LINES,"{""di1值"":[""垂直上移"",""走平"",""拐头向下"",""下移"",""拐头向上"",""上移""],""di2值"":[""走平"",""拐头向下"",""下移"",""拐头向上"",""上移""],""adx值"":[""走平"",""拐头向下"",""下移"",""拐头向上"",""上移""],""adxr值"":[""走平"",""拐头向下"",""下移"",""拐头向上"",""上移""]}"
240,cr,股票,"[""低位金叉"",""低位"",""上穿"",""多头排列"",""顶背离"",""高位"",""金叉"",""买入信号"",""底背离""]",TECH_LINES,"{""cr值"":[""低位"",""走平"",""拐头向下"",""下移"",""拐头向上"",""高位"",""上移""],""ma1值"":[""低位"",""走平"",""拐头向下"",""下移"",""拐头向上"",""高位"",""上移""],""ma2值"":[""低位"",""走平"",""拐头向下"",""下移"",""拐头向上"",""高位"",""上移""],""ma3值"":[""低位"",""走平"",""拐头向下"",""下移"",""拐头向上"",""高位"",""上移""]}"
243,"金针探底 ",股票,,TECH_SPECIAL,
244,"双针探底 ",股票,,TECH_SPECIAL,
445,底部缩量,股票,,TECH_SPECIAL,
446,底部孕线,股票,,TECH_SPECIAL,
247,"短线超跌 ",股票,,TECH_SPECIAL,
248,中线超跌,股票,,TECH_SPECIAL,
249,"长线超跌 ",股票,,TECH_SPECIAL,
250,"阴包阳 ",股票,,TECH_SPECIAL,
251,"穿头破脚 ",股票,,TECH_SPECIAL,
252,"锤子线 ",股票,,TECH_SPECIAL,
253,"倒锤线 ",股票,,TECH_SPECIAL,
254,"吊颈线 ",股票,,TECH_SPECIAL,
255,"射击之星 ",股票,,TECH_SPECIAL,
492,突出重围,股票,,TECH_SPECIAL,
466,vr,股票,"[""低位"",""卖出信号"",""下移"",""顶部钝化"",""顶背离"",""买入信号"",""底背离"",""上移""]",TECH_LINES,"{""vr值"":[""走平"",""拐头向下"",""下移"",""拐头向上"",""上移""],""lc值"":[""走平"",""拐头向下"",""下移"",""拐头向上"",""上移""]}"
377,回踩通道线,股票,,TECH_SPECIAL,
378,反弹先锋,股票,,TECH_SPECIAL,
363,早晨之星,股票,,TECH_SPECIAL,
364,上升通道,股票,,TECH_SPECIAL,
361,海底捞月,股票,,TECH_SPECIAL,
362,四阳夹一阴,股票,,TECH_SPECIAL,
340,曙光初现,股票,,TECH_SPECIAL,
329,趋势拐点,股票,,TECH_SPECIAL,
330,短线回调,股票,,TECH_SPECIAL,
331,聚宝盆,股票,,TECH_SPECIAL,
333,w底,股票,,TECH_SPECIAL,
335,杯柄形态,股票,,TECH_SPECIAL,
337,早晨十字星,股票,,TECH_SPECIAL,
339,两红夹一黑,股票,,TECH_SPECIAL,
344,底部放量,股票,,TECH_SPECIAL,
345,一阳三线,股票,,TECH_SPECIAL,
347,主力追踪,股票,,TECH_SPECIAL,
348,旗形,股票,,TECH_SPECIAL,
350,黄昏之星,股票,,TECH_SPECIAL,
358,短线超卖,股票,,TECH_SPECIAL,
356,太阳线,股票,,TECH_SPECIAL,
357,阶段抄底,股票,,TECH_SPECIAL,
359,放量突破,股票,,TECH_SPECIAL,
360,回调缩量,股票,,TECH_SPECIAL,
365,小三阳,股票,,TECH_SPECIAL,
382,双岛反转,股票,,TECH_SPECIAL,
383,仙人指路,股票,,TECH_SPECIAL,
384,涨停回马枪,股票,,TECH_SPECIAL,
623,假阴线,股票,,TECH_SPECIAL,
386,平步青云,股票,,TECH_SPECIAL,
388,尖三兵,股票,,TECH_SPECIAL,
389,量顶天立地,股票,,TECH_SPECIAL,
390,三线开花,股票,,TECH_SPECIAL,
632,横盘,股票,,TECH_SPECIAL,
391,多方炮,股票,,TECH_SPECIAL,
392,出水芙蓉,股票,,TECH_SPECIAL,
394,强中选强,股票,,TECH_SPECIAL,
395,池底巨龙,股票,,TECH_SPECIAL,
396,突破压力位,股票,,TECH_SPECIAL,
397,明月战神,股票,,TECH_SPECIAL,
398,超级短线波段,股票,,TECH_SPECIAL,
399,大s均线,股票,,TECH_SPECIAL,
400,串阴k线,股票,,TECH_SPECIAL,
401,箱体突破,股票,,TECH_SPECIAL,
403,底部红三兵,股票,,TECH_SPECIAL,
414,红二兵,股票,,TECH_SPECIAL,
416,下降通道,股票,,TECH_SPECIAL,
419,火箭升空,股票,,TECH_SPECIAL,
420,行情收盘价,股票,"[""下破"",""低位"",""上穿"",""中位"",""高位"",""上移""]",TECH_A_LINE,
421,季价托,股票,,TECH_SPECIAL,
422,行情开盘价,股票,"[""上穿""]",TECH_A_LINE,
423,行情最新价,股票,"[""回踩""]",TECH_A_LINE,
424,数值线,股票,,TECH_A_LINE,
425,金蜘蛛,股票,,TECH_SPECIAL,
426,行情成交量,股票,"[""低位"",""上穿""]",TECH_A_LINE,
427,vol,股票,"[""有效上穿"",""低位金叉"",""低位"",""死叉"",""上穿"",""即将金叉"",""有效下穿"",""拐头向下"",""走平"",""下移"",""拐头向上"",""金叉"",""有效金叉"",""上移"",""均匀放量"",""下破"",""即将上穿"",""粘合"",""高位"",""高位死叉"",""二次金叉""]",TECH_A_LINE,
428,expma,股票,"[""有效上穿"",""低位"",""低位金叉"",""死叉"",""上穿"",""即将金叉"",""有效下穿"",""拐头向下"",""走平"",""下移"",""拐头向上"",""金叉"",""有效金叉"",""上移"",""下破"",""即将上穿"",""多头排列"",""高位"",""高位死叉"",""二次金叉""]",TECH_A_LINE,
430,连续拉升,股票,,TECH_SPECIAL,
431,青龙取水,股票,,TECH_SPECIAL,
432,蜻蜓点水,股票,,TECH_SPECIAL,
433,秋影金波,股票,,TECH_SPECIAL,
435,上升三法,股票,,TECH_SPECIAL,
436,身怀六甲,股票,,TECH_SPECIAL,
437,一字线,股票,,TECH_SPECIAL,
438,放量,股票,,TECH_SPECIAL,
439,缩量,股票,,TECH_SPECIAL,
440,温和放量,股票,,TECH_SPECIAL,
441,放巨量,股票,,TECH_SPECIAL,
442,长期横盘,股票,,TECH_SPECIAL,
443,低位大阳,股票,,TECH_SPECIAL,
444,低位横盘,股票,,TECH_SPECIAL,
447,顶部放量,股票,,TECH_SPECIAL,
448,巨量长阳,股票,,TECH_SPECIAL,
449,高位横盘,股票,,TECH_SPECIAL,
450,价升量涨,股票,,TECH_SPECIAL,
451,短线多头,股票,,TECH_SPECIAL,
452,中期均线买入,股票,,TECH_SPECIAL,
457,阶段放量,股票,,TECH_SPECIAL,
458,阶段缩量,股票,,TECH_SPECIAL,
459,平台整理,股票,,TECH_SPECIAL,
460,突破平台,股票,,TECH_SPECIAL,
462,obv,股票,"[""低位"",""低位金叉"",""死叉"",""低位二次金叉"",""拐头向下"",""走平"",""拐头向上"",""金叉"",""上移"",""下移 "",""多头排列"",""高位"",""高位死叉"",""底背离""]",TECH_LINES,"{""obv值"":[""走平"",""拐头向下"",""下移"",""拐头向上"",""上移""]}"
463,cys,股票,"[""卖出信号"",""买入信号""]",TECH_LINES,"{""cys值"":[""走平"",""拐头向下"",""下移"",""拐头向上"",""上移""]}"
465,mfi,股票,"[""底背离"",""上移""]",TECH_LINES,"{""mfi值"":[""低位"",""走平"",""拐头向下"",""下移"",""拐头向上"",""高位"",""上移""]}"
577,amo,股票,"[""多头排列""]",TECH_A_LINE,
496,"一阳二线 ",股票,,TECH_SPECIAL,
573,asi,股票,"[""低位金叉"",""低位"",""死叉"",""卖出信号"",""下移"",""高位死叉"",""金叉"",""高位"",""买入信号"",""上移""]",TECH_LINES,"{""ASIT值"":[""走平"",""拐头向下"",""下移"",""拐头向上"",""上移""],""ASI值"":[""走平"",""拐头向下"",""下移"",""拐头向上"",""上移""]}"
574,amv,股票,"[""有效上穿"",""低位"",""低位金叉"",""死叉"",""上穿"",""即将金叉"",""有效下穿"",""拐头向下"",""走平"",""下移"",""拐头向上"",""金叉"",""有效金叉"",""上移"",""下破"",""多头排列"",""高位"",""高位死叉"",""二次金叉""]",TECH_A_LINE,
1885,bbi创新高,股票,,TECH_SPECIAL,
576,adtm,股票,"[""卖出信号"",""买入信号""]",TECH_LINES,"{""ADTM值"":[""低位"",""走平"",""拐头向下"",""下移"",""拐头向上"",""高位"",""上移""],""MAADTM值"":[""低位"",""走平"",""拐头向下"",""下移"",""拐头向上"",""高位"",""上移""]}"
578,roc,股票,"[""低位金叉"",""死叉"",""超买"",""卖出信号"",""高位金叉"",""拐头向上"",""金叉"",""顶背离"",""买入信号"",""底背离"",""上移"",""超卖""]",TECH_LINES,"{""ROC值"":[""走平"",""拐头向下"",""下移"",""拐头向上"",""上移""],""ROCMA值"":[""走平"",""拐头向下"",""下移"",""拐头向上"",""上移""]}"
579,bbi,股票,"[""低位金叉"",""低位"",""低位二次金叉"",""死叉"",""上穿"",""即将金叉"",""卖出信号"",""下移"",""金叉"",""上移"",""即将死叉"",""高位死叉"",""高位"",""买入信号""]",TECH_LINES,"{""BBI值"":[""走平"",""拐头向下"",""下移"",""拐头向上"",""上移""]}"
580,arbr,股票,"[""低位"",""卖出信号"",""拐头向下"",""下移"",""粘合"",""拐头向上"",""高位"",""买入信号"",""上移""]",TECH_LINES,"{""AR值"":[""低位"",""走平"",""拐头向下"",""下移"",""拐头向上"",""高位"",""上移""],""BR值"":[""低位"",""走平"",""拐头向下"",""下移"",""拐头向上"",""高位"",""上移""]}"
581,zbcd,股票,,TECH_LINES,"{""CD值"":[""走平"",""拐头向下"",""下移"",""拐头向上"",""上移""]}"
582,qlcx,股票,"[""低位金叉"",""死叉"",""金叉""]",TECH_LINES,"{""LONMA值"":[""走平"",""拐头向下"",""下移"",""拐头向上"",""上移""],""LON值"":[""走平"",""拐头向下"",""下移"",""拐头向上"",""上移""]}"
583,emv,股票,"[""低位金叉"",""低位"",""死叉"",""卖出信号"",""金叉"",""买入信号""]",TECH_LINES,"{""EMV值"":[""走平"",""拐头向下"",""下移"",""拐头向上"",""上移""],""MAEMV值"":[""走平"",""拐头向下"",""下移"",""拐头向上"",""上移""]}"
584,dpo,股票,"[""低位金叉"",""低位"",""死叉"",""卖出信号"",""下移"",""拐头向上"",""金叉"",""上移"",""粘合"",""高位死叉"",""高位"",""买入信号"",""底背离"",""二次金叉""]",TECH_LINES,"{""DPO值"":[""走平"",""拐头向下"",""下移"",""拐头向上"",""上移""],""MADPO值"":[""走平"",""拐头向下"",""下移"",""拐头向上"",""上移""]}"
589,月价托,股票,,TECH_SPECIAL,
606,阳线,股票,,TECH_SPECIAL,
607,小阳星,股票,,TECH_SPECIAL,
608,小阳线,股票,,TECH_SPECIAL,
609,中阳线,股票,,TECH_SPECIAL,
610,大阳线,股票,,TECH_SPECIAL,
655,t字线,股票,,TECH_SPECIAL,
656,倒t字线,股票,,TECH_SPECIAL,
697,高开低走,股票,,TECH_SPECIAL,
673,阶段平台整理,股票,,TECH_SPECIAL,
674,阶段突破平台,股票,,TECH_SPECIAL,
675,天量,股票,,TECH_SPECIAL,
679,行情最低价,股票,,TECH_A_LINE,
680,行情最高价,股票,,TECH_A_LINE,
685,新手炒股,股票,"[""卖出信号"",""买入信号""]",TECH_LINES,
686,均线出牛股,股票,"[""卖出信号"",""买入信号""]",TECH_LINES,
690,一阳四线,股票,,TECH_SPECIAL,
691,反弹,股票,,TECH_SPECIAL,
692,高位收阴,股票,,TECH_SPECIAL,
698,低开高走,股票,,TECH_SPECIAL,
703,股价高于前期放量股价,股票,,TECH_SPECIAL,
714,贝塔系数,股票,,TECH_LINES,
713,一阳包四阴,股票,,TECH_SPECIAL,
715,价升量缩,股票,,TECH_SPECIAL,
716,价跌量升,股票,,TECH_SPECIAL,
717,价跌量缩,股票,,TECH_SPECIAL,
732,ene,股票,"[""低位"",""下轨以下"",""卖出信号"",""跌破下轨"",""跌破上轨"",""下轨附近"",""突破下轨"",""突破上轨"",""买入信号"",""突破中轨"",""跌破中轨""]",TECH_LINES,
733,两黑夹一红,股票,,TECH_SPECIAL,
741,高开高走,股票,,TECH_SPECIAL,
742,低开低走,股票,,TECH_SPECIAL,
743,五子送财,股票,,TECH_SPECIAL,
744,五雷轰顶,股票,,TECH_SPECIAL,
749,高开,股票,,TECH_SPECIAL,
750,跳空高开,股票,,TECH_SPECIAL,
751,低开,股票,,TECH_SPECIAL,
752,跳空低开,股票,,TECH_SPECIAL,
1891,lwr创新高,股票,,TECH_SPECIAL,
1882,lwr创新低,股票,,TECH_SPECIAL,
1775,crsi,股票,"[""上移""]",TECH_LINES,
1782,wvad,股票,"[""低位"",""死叉"",""卖出信号"",""上穿0轴"",""拐头向下"",""下移"",""拐头向上"",""高位"",""金叉"",""买入信号"",""上移""]",TECH_LINES,
786,缩量拉高,股票,,TECH_SPECIAL,
787,长阳重炮,股票,,TECH_SPECIAL,
788,夺命长阳,股票,,TECH_SPECIAL,
789,乌云盖顶,股票,,TECH_SPECIAL,
790,短线窥测,股票,"[""死叉"",""金叉""]",TECH_LINES,
816,v型反转,股票,,TECH_SPECIAL,
817,倒v型反转,股票,,TECH_SPECIAL,
818,上涨两颗星,股票,,TECH_SPECIAL,
819,下跌三颗星,股票,,TECH_SPECIAL,
820,价平量升,股票,,TECH_SPECIAL,
821,价升量平,股票,,TECH_SPECIAL,
822,价平量缩,股票,,TECH_SPECIAL,
823,价跌量平,股票,,TECH_SPECIAL,
824,价平量平,股票,,TECH_SPECIAL,
825,放量拉升,股票,,TECH_SPECIAL,
826,量价巨增,股票,,TECH_SPECIAL,
990,底部t形,股票,,TECH_SPECIAL,
1701,张海宏策略,股票,,TECH_SPECIAL,
874,量价背离,股票,,TECH_SPECIAL,
877,并排阳线,股票,,TECH_SPECIAL,
878,红四兵,股票,,TECH_SPECIAL,
881,小阳收集,股票,,TECH_SPECIAL,
882,倒锤阳线,股票,,TECH_SPECIAL,
886,假阳十字星,股票,,TECH_SPECIAL,
887,假阴十字星,股票,,TECH_SPECIAL,
888,老鸭头,股票,,TECH_SPECIAL,
890,空中加油,股票,,TECH_SPECIAL,
1781,dbcd,股票,"[""金叉""]",TECH_LINES,
896,均线,港股,"[""有效上穿"",""长期粘合"",""所有均线上移"",""走平"",""五线金叉"",""在所有均线下"",""两次回踩"",""在所有均线上"",""支撑"",""均线发散"",""四线粘合向上"",""二次金叉"",""回踩不破"",""死叉"",""上穿"",""即将金叉"",""有效下穿"",""回踩"",""四线金叉"",""走平即将粘合"",""将死不死"",""反抽"",""短期均线多头排列"",""所有均线走平"",""有效金叉"",""四均线强势上攻"",""金叉"",""上移"",""即将死叉"",""指标创新低"",""空头排列"",""高位"",""短线出现转向"",""四线粘合"",""低位金叉"",""阻力"",""上下震荡"",""拐头向下"",""下移"",""均线背离"",""拐头向上"",""走平后上移"",""中线买入"",""三线合一"",""三次金叉"",""所有均线走平后上移"",""均线之吻"",""低位"",""上穿所有均线"",""下破所有均线"",""两次上穿"",""下破"",""即将拐头向上"",""即将上穿"",""多头排列"",""指标创新高"",""粘合"",""高位死叉"",""底背离"",""平行""]",TECH_A_LINE,
988,股价突破窄幅箱体,股票,,TECH_SPECIAL,
989,圆弧顶,股票,,TECH_SPECIAL,
922,烘云托月,股票,,TECH_SPECIAL,
1053,精确顶底,股票,,TECH_SPECIAL,
987,蛟龙出海,股票,,TECH_SPECIAL,
1709,明显放量,股票,,TECH_SPECIAL,
979,弃婴形态,股票,,TECH_SPECIAL,
980,挖坑,股票,,TECH_SPECIAL,
981,捕捞金叉,股票,,TECH_SPECIAL,
993,大阳包中阴,股票,,TECH_SPECIAL,
951,黄金坑,股票,,TECH_SPECIAL,
992,底部反转,股票,,TECH_SPECIAL,
957,堆量,股票,,TECH_SPECIAL,
959,小步上扬,股票,,TECH_SPECIAL,
982,一阳包两阴,股票,,TECH_SPECIAL,
961,多头尖兵,股票,,TECH_SPECIAL,
1778,威力雷达,股票,,TECH_SPECIAL,
965,头肩底,股票,,TECH_SPECIAL,
967,大阳包大阴,股票,,TECH_SPECIAL,
974,底部吸筹,股票,,TECH_SPECIAL,
994,中阳包中阴,股票,,TECH_SPECIAL,
1003,上升三法突破,股票,,TECH_SPECIAL,
997,海豚嘴,股票,,TECH_SPECIAL,
1000,梅开二度,股票,,TECH_SPECIAL,
1043,双阳包阴,股票,,TECH_SPECIAL,
1047,底部单峰,股票,,TECH_SPECIAL,
1041,薛斯通道,股票,"[""上穿下轨"",""突破下轨"",""突破上轨""]",TECH_LINES,
1884,dpo创新低,股票,,TECH_SPECIAL,
1716,实体涨幅,港股,,TECH_SPECIAL,
1057,单阳不破,股票,,TECH_SPECIAL,
1729,均线角度,股票,,TECH_A_LINE,
1019,长阳包阴,股票,,TECH_SPECIAL,
1020,神枪手,股票,,TECH_SPECIAL,
1023,开盘涨停,股票,,TECH_SPECIAL,
1025,神奇均线,股票,,TECH_SPECIAL,
1883,dpo创新高,股票,,TECH_SPECIAL,
1060,中线超涨,股票,,TECH_SPECIAL,
1063,倒垂阴线,股票,,TECH_SPECIAL,
1730,底部明显放量,股票,,TECH_SPECIAL,
1072,顶底管家,股票,,TECH_SPECIAL,
1071,长阳不破,股票,,TECH_SPECIAL,
1879,psy创新高,股票,,TECH_SPECIAL,
1078,阴孕阳,股票,,TECH_SPECIAL,
1079,阴孕十字,股票,,TECH_SPECIAL,
1081,光头中阳线,股票,,TECH_SPECIAL,
1082,光头大阳线,股票,,TECH_SPECIAL,
1083,短下影线,股票,,TECH_SPECIAL,
1085,光脚带长上影,股票,,TECH_SPECIAL,
1732,阴十字星,股票,,TECH_SPECIAL,
1087," 双阴夹双阳",股票,,TECH_SPECIAL,
1088,叠叠多方炮,股票,,TECH_SPECIAL,
1089,十字孕线,股票,,TECH_SPECIAL,
1739,低位缩量涨停,股票,,TECH_SPECIAL,
1104,一字涨停,股票,,TECH_SPECIAL,
1101,攻击性阳线,股票,,TECH_SPECIAL,
1102,中长阳线,股票,,TECH_SPECIAL,
1761,地量,股票,,TECH_SPECIAL,
1110,五线开花,股票,,TECH_SPECIAL,
1121,股海神偷,股票,,TECH_SPECIAL,
1259,中长阳线,港股,,TECH_SPECIAL,
1260,攻击性阳线,港股,,TECH_SPECIAL,
1261,十字孕线,港股,,TECH_SPECIAL,
1122,圆弧底,股票,,TECH_SPECIAL,
1123,m顶,股票,,TECH_SPECIAL,
1877,均笔成交创新高,股票,,TECH_SPECIAL,
1738,低位放量涨停,股票,,TECH_SPECIAL,
1132,加速上涨,股票,,TECH_SPECIAL,
1134,突然放量,股票,,TECH_SPECIAL,
1136,跌破平台,股票,,TECH_SPECIAL,
1137,反攻十字星,股票,,TECH_SPECIAL,
1141,准备拉升,股票,,TECH_SPECIAL,
1143,底部抬高,股票,,TECH_SPECIAL,
1144,急速下跌,股票,,TECH_SPECIAL,
1145,碎步小阳,股票,,TECH_SPECIAL,
1146,高开未回补,股票,,TECH_SPECIAL,
1147,放量打拐,股票,,TECH_SPECIAL,
1149,脉冲式放量,股票,,TECH_SPECIAL,
1784,初雨抓涨停,股票,,TECH_SPECIAL,
1150,量增价平,股票,,TECH_SPECIAL,
1160,突破上影线,股票,,TECH_SPECIAL,
1153,看涨捉腰带,股票,,TECH_SPECIAL,
1154,波段操作买入信号,股票,,TECH_SPECIAL,
1177,凹口平量柱,股票,,TECH_SPECIAL,
1175,即将突破,股票,,TECH_SPECIAL,
1216,osc,股票,"[""低位"",""低位金叉"",""死叉"",""卖出信号"",""高位金叉"",""拐头向下"",""下移"",""拐头向上"",""金叉"",""低位死叉"",""上移"",""高位死叉"",""高位"",""买入信号""]",TECH_LINES,"{""maosc值"":[""拐头向下"",""拐头向上""],""osc值"":[""拐头向下"",""拐头向上""]}"
1182,低档五阳线,股票,,TECH_SPECIAL,
1183,涨停过顶,股票,,TECH_SPECIAL,
1186,一阳包三阴,股票,,TECH_SPECIAL,
1208,巨量长阴,股票,,TECH_SPECIAL,
1878,均笔成交创新低,股票,,TECH_SPECIAL,
1189,低位伴侣线,股票,,TECH_SPECIAL,
1206,看涨吞没,股票,,TECH_SPECIAL,
1880,psy创新低,股票,,TECH_SPECIAL,
1735,放量涨停,股票,,TECH_SPECIAL,
1207,纵波换手率,股票,,TECH_SPECIAL,
1293," 双阴夹双阳",港股,,TECH_SPECIAL,
1295,adtm,港股,"[""卖出信号"",""买入信号""]",TECH_LINES,"{""ADTM值"":[""低位"",""走平"",""拐头向下"",""下移"",""拐头向上"",""高位"",""上移""],""MAADTM值"":[""低位"",""走平"",""拐头向下"",""下移"",""拐头向上"",""高位"",""上移""]}"
1703,牛回头,股票,,TECH_SPECIAL,
1229,纵波换手率,港股,,TECH_SPECIAL,
1230,看涨吞没,港股,,TECH_SPECIAL,
1231,低位伴侣线,港股,,TECH_SPECIAL,
1232,一阳包三阴,港股,,TECH_SPECIAL,
1233,涨停过顶,港股,,TECH_SPECIAL,
1700,巨量长阴,港股,,TECH_SPECIAL,
1235,凹口平量柱,港股,,TECH_SPECIAL,
1234,低档五阳线,港股,,TECH_SPECIAL,
1258,一字涨停,港股,,TECH_SPECIAL,
1706,一字跌停,股票,,TECH_SPECIAL,
1236,即将突破,港股,,TECH_SPECIAL,
1237,突破上影线,港股,,TECH_SPECIAL,
1238,波段操作买入信号,港股,,TECH_SPECIAL,
1239,看涨捉腰带,港股,,TECH_SPECIAL,
1240,量增价平,港股,,TECH_SPECIAL,
1241,脉冲式放量,港股,,TECH_SPECIAL,
1242,放量打拐,港股,,TECH_SPECIAL,
1243,高开未回补,港股,,TECH_SPECIAL,
1244,碎步小阳,港股,,TECH_SPECIAL,
1245,急速下跌,港股,,TECH_SPECIAL,
1246,底部抬高,港股,,TECH_SPECIAL,
1247,准备拉升,港股,,TECH_SPECIAL,
1248,反攻十字星,港股,,TECH_SPECIAL,
1249,跌破平台,港股,,TECH_SPECIAL,
1250,突然放量,港股,,TECH_SPECIAL,
1251,加速上涨,港股,,TECH_SPECIAL,
1252,m顶,港股,,TECH_SPECIAL,
1253,圆弧底,港股,,TECH_SPECIAL,
1254,股海神偷,港股,,TECH_SPECIAL,
1257,五线开花,港股,,TECH_SPECIAL,
1262,叠叠多方炮,港股,,TECH_SPECIAL,
1263,双阴夹双阳,港股,,TECH_SPECIAL,
1264,光脚带长上影,港股,,TECH_SPECIAL,
1265,短下影线,港股,,TECH_SPECIAL,
1266,光头大阳线,港股,,TECH_SPECIAL,
1267,光头中阳线,港股,,TECH_SPECIAL,
1268,阴孕十字,港股,,TECH_SPECIAL,
1269,阴孕阳,港股,,TECH_SPECIAL,
1270,顶底管家,港股,,TECH_SPECIAL,
1271,长阳不破,港股,,TECH_SPECIAL,
1272,倒垂阴线,港股,,TECH_SPECIAL,
1273,中线超涨,港股,,TECH_SPECIAL,
1274,单阳不破,港股,,TECH_SPECIAL,
1275,精确顶底,港股,,TECH_SPECIAL,
1276,底部单峰,港股,,TECH_SPECIAL,
1277,双阳包阴,港股,,TECH_SPECIAL,
1278,神奇均线,港股,,TECH_SPECIAL,
1280,神枪手,港股,,TECH_SPECIAL,
1281,长阳包阴,港股,,TECH_SPECIAL,
1282,上升三法突破,港股,,TECH_SPECIAL,
1283,梅开二度,港股,,TECH_SPECIAL,
1284,海豚嘴,港股,,TECH_SPECIAL,
1285,中阳包中阴,港股,,TECH_SPECIAL,
1286,大阳包中阴,港股,,TECH_SPECIAL,
1287,底部反转,港股,,TECH_SPECIAL,
1288,底部t形,港股,,TECH_SPECIAL,
1289,圆弧顶,港股,,TECH_SPECIAL,
1290,股价突破窄幅箱体,港股,,TECH_SPECIAL,
1296,amo,港股,"[""多头排列""]",TECH_A_LINE,
1297,amv,港股,"[""有效上穿"",""低位金叉"",""低位"",""死叉"",""上穿"",""即将金叉"",""有效下穿"",""走平"",""拐头向下"",""下移"",""拐头向上"",""金叉"",""有效金叉"",""上移"",""下破"",""指标创新低"",""多头排列"",""指标创新高"",""高位"",""高位死叉"",""二次金叉""]",TECH_A_LINE,
1298,arbr,港股,"[""低位"",""卖出信号"",""拐头向下"",""下移"",""粘合"",""拐头向上"",""高位"",""买入信号"",""上移""]",TECH_LINES,"{""AR值"":[""低位"",""走平"",""拐头向下"",""下移"",""拐头向上"",""高位"",""上移""],""BR值"":[""低位"",""走平"",""拐头向下"",""下移"",""拐头向上"",""高位"",""上移""]}"
1299,asi,港股,"[""低位金叉"",""低位"",""死叉"",""指标创新低"",""卖出信号"",""下移"",""指标创新高"",""高位死叉"",""金叉"",""高位"",""买入信号"",""上移""]",TECH_LINES,"{""ASIT值"":[""走平"",""拐头向下"",""下移"",""拐头向上"",""上移""],""ASI值"":[""走平"",""拐头向下"",""下移"",""拐头向上"",""上移""]}"
1300,bbi,港股,"[""低位金叉"",""低位"",""低位二次金叉"",""死叉"",""上穿"",""即将金叉"",""卖出信号"",""下移"",""金叉"",""上移"",""即将死叉"",""高位死叉"",""高位"",""买入信号""]",TECH_LINES,"{""BBI值"":[""走平"",""拐头向下"",""下移"",""拐头向上"",""上移""]}"
1301,bias,港股,"[""低位金叉"",""指标创新低 "",""低位"",""向上粘合"",""死叉"",""卖出信号"",""走平"",""拐头向下"",""下移"",""指标创新高 "",""拐头向上"",""金叉"",""上移"",""超买"",""顶背离"",""高位"",""底背离"",""买入信号"",""二次金叉"",""超卖""]",TECH_LINES,"{""bias3值"":[""拐头向上""]}"
